נושא,מספר תקנה,משרד,סוג תמיכה,מקבל התמיכה,מספר תאגיד,שנה,סה״כ אושר,סה״כ שולם
פסטיבלים לתרבות  ואומנות - תמיכה,0019420226,משרד התרבות והספורט,א3,"מקלט 209 ע""ש דן זקהיים (ע""ר)",580158210,2016,51000.0,33636.0
פסטיבלים לתרבות  ואומנות - תמיכה,0019420226,משרד התרבות והספורט,א3,"המרכז לתרבות האנדלוסית ולפיוט בישראל (ע""ר)",580181741,2016,192779.0,143447.0
פסטיבלים לתרבות  ואומנות - תמיכה,0019420226,משרד התרבות והספורט,א3,"מוסיקה מזרח-מערב {ע""ר}",580186278,2016,30600.0,30600.0
פסטיבלים לתרבות  ואומנות - תמיכה,0019420226,משרד התרבות והספורט,א3,מרכז התנועה שדרות אדמה (ע''ר),580200830,2016,81599.0,50027.0
פסטיבלים לתרבות  ואומנות - תמיכה,0019420226,משרד התרבות והספורט,א3,"מקשב (ע""ר)",580208486,2016,30600.0,30600.0
פסטיבלים לתרבות  ואומנות - תמיכה,0019420226,משרד התרבות והספורט,א3,"עמותת הידידים - לקידום תרבות, מוסיקה ותיירות באבו-גוש וערי יהודה (ע""ר)",580215093,2016,120000.0,72643.0
פסטיבלים לתרבות  ואומנות - תמיכה,0019420226,משרד התרבות והספורט,א3,"עמותת הכוריאוגרפים (ע""ר)",580215333,2016,178500.0,158768.0
פסטיבלים לתרבות  ואומנות - תמיכה,0019420226,משרד התרבות והספורט,א3,"תיאטרון יפו (ע""ר)",580234995,2016,285599.0,177071.0
פסטיבלים לתרבות  ואומנות - תמיכה,0019420226,משרד התרבות והספורט,א3,"מרכז קהילתי מתנ""ס בנימינה- גבעת עדה (ע""ר)",580241610,2016,51000.0,51000.0
פסטיבלים לתרבות  ואומנות - תמיכה,0019420226,משרד התרבות והספורט,א3,"קרן עדי אגמון   (ע""ר)",580262855,2016,152999.0,93801.0
פסטיבלים לתרבות  ואומנות - תמיכה,0019420226,משרד התרבות והספורט,א3,"אלג'ואל אלבלדי (ע""ר)",580309532,2016,20400.0,20400.0
פסטיבלים לתרבות  ואומנות - תמיכה,0019420226,משרד התרבות והספורט,א3,"עמותת פסטיבל מחולות כרמיאל (ע""ר)",580310290,2016,1650691.0,1234082.0
פסטיבלים לתרבות  ואומנות - תמיכה,0019420226,משרד התרבות והספורט,א3,"המרכז למוסיקה ע""ש פיליציה בלומנטל (ע""ר) THE FELICJA BLUMENTAL MUSIC CENTER",580327740,2016,51000.0,51000.0
פסטיבלים לתרבות  ואומנות - תמיכה,0019420226,משרד התרבות והספורט,א3,"ביה""ס לתיאטרון חזותי ירושלים (ע""ר)",580352482,2016,30600.0,30600.0
פסטיבלים לתרבות  ואומנות - תמיכה,0019420226,משרד התרבות והספורט,א3,"הזירה הבין-תחומית (ע""ר)",580352490,2016,30600.0,
פסטיבלים לתרבות  ואומנות - תמיכה,0019420226,משרד התרבות והספורט,א3,"משיב הרוח- לתרבות יהודית ישראלית (ע""ר)",580353597,2016,30600.0,30600.0
פסטיבלים לתרבות  ואומנות - תמיכה,0019420226,משרד התרבות והספורט,א3,"אחותי - למען נשים בישראל (ע""ר)",580362747,2016,40800.0,25004.0
פסטיבלים לתרבות  ואומנות - תמיכה,0019420226,משרד התרבות והספורט,א3,"צוללת צהובה - המקום למוסיקה בירושלים (ע""ר)",580362804,2016,101999.0,62535.0
פסטיבלים לתרבות  ואומנות - תמיכה,0019420226,משרד התרבות והספורט,א3,"תיאטרון ניקו ניתאי (ע""ר)",580370773,2016,51000.0,31268.0
פסטיבלים לתרבות  ואומנות - תמיכה,0019420226,משרד התרבות והספורט,א3,"עמותת פסטיבל בשקל (ע""ר)",580390565,2016,81599.0,57920.0
פסטיבלים לתרבות  ואומנות - תמיכה,0019420226,משרד התרבות והספורט,א3,"הפסטיבל הבינלאומי למוסיקה קאמרית בירושלים (ע""ר)",580406981,2016,61200.0,61200.0
פסטיבלים לתרבות  ואומנות - תמיכה,0019420226,משרד התרבות והספורט,א3,"טרנטס (ע""ר)",580421378,2016,20400.0,20400.0
פסטיבלים לתרבות  ואומנות - תמיכה,0019420226,משרד התרבות והספורט,א3,"עונת התרבות בירושלים (ע""ר)",580517845,2016,112199.0,112199.0
פסטיבלים לתרבות  ואומנות - תמיכה,0019420226,משרד התרבות והספורט,א3,"תיאטרון הפרינג' באר שבע (ע""ר)",580525236,2016,136169.0,96705.0
פסטיבלים לתרבות  ואומנות - תמיכה,0019420226,משרד התרבות והספורט,א3,"גלרית תאטרון החנות (ע""ר)",580533941,2016,20400.0,20400.0
פסטיבלים לתרבות  ואומנות - תמיכה,0019420226,משרד התרבות והספורט,א3,"מקום לשירה (ע""ר)",580537041,2016,51000.0,35213.0
פסטיבלים לתרבות  ואומנות - תמיכה,0019420226,משרד התרבות והספורט,א3,"מחול שלם - בית עכשווי למחול (ע""ר)",580552909,2016,147899.0,102942.0
פסטיבלים לתרבות  ואומנות - תמיכה,0019420226,משרד התרבות והספורט,א3,התיאטרון הקאמרי של תל אביב,590000659,2016,469197.0,287660.0
פעולות תרבות לדרוזים,0019420249,משרד התרבות והספורט,א3,תיאטרון הגליל הקהילתי בע״מ (חל״צ),513037523,2016,228678.0,95633.0
פעולות תרבות לדרוזים,0019420249,משרד התרבות והספורט,א3,"מתנ""ס-עמותה לפעילות קהילתית, מג'אר (ע""ר)",580228120,2016,310051.0,310051.0
פעולות תרבות לדרוזים,0019420249,משרד התרבות והספורט,א3,"מרכז קהילתי צ'רקסי - כפר קמא (ע""ר)",580231454,2016,167462.0,135599.0
פעולות תרבות לדרוזים,0019420249,משרד התרבות והספורט,א3,"שורוק (ע""ר)",580316503,2016,120000.0,120000.0
פעולות תרבות לדרוזים,0019420249,משרד התרבות והספורט,א3,"עמירים - כפר ג'וליס (ע""ר)",580339547,2016,81144.0,81144.0
פעולות תרבות לדרוזים,0019420249,משרד התרבות והספורט,א3,"רעות שכנים - מפגשים רב תרבותיים במרום הגליל (ע""ר)",580351070,2016,321553.0,251570.0
פעולות תרבות לדרוזים,0019420249,משרד התרבות והספורט,א3,"מורשת הגליל העליון (ע""ר)",580391282,2016,67677.0,67677.0
פעולות תרבות לדרוזים,0019420249,משרד התרבות והספורט,א3,"תיאטרון ""אל-ניקאב"" (ע""ר)",580397552,2016,217282.0,105647.0
פעולות תרבות לדרוזים,0019420249,משרד התרבות והספורט,א3,"בית המורשת הדרוזית - ג'ולס (ע""ר)",580399293,2016,52500.0,43540.0
פעולות תרבות לדרוזים,0019420249,משרד התרבות והספורט,א3,"עמותת אלפרח פקיעין (ע""ר)",580429983,2016,145411.0,73411.0
פעולות תרבות לדרוזים,0019420249,משרד התרבות והספורט,א3,"יארא - פולקלור ואומנות דרוזית (ע""ר)",580439065,2016,181197.0,69248.0
פעולות תרבות לדרוזים,0019420249,משרד התרבות והספורט,א3,"מראות - עמותה לקידום האומנות והתיאטרון (ע""ר)",580463420,2016,83475.0,53168.0
פעולות תרבות לדרוזים,0019420249,משרד התרבות והספורט,א3,"עמותת דרך מופיד עאמר אחים לחיים לזכר סאלח פלאח ז''ל (ע""ר)",580494946,2016,150000.0,104665.0
פעולות תרבות לדרוזים,0019420249,משרד התרבות והספורט,א3,"נסיג' (ע""ר)",580512358,2016,169133.0,130206.0
פעולות תרבות ערבית,0019420233,משרד התרבות והספורט,א3,מרכז קהילתי בנצרת עילית ע״ש גורדון וברקוביץ בע״מ (חל״צ),510703499,2016,67799.0,67799.0
פעולות תרבות ערבית,0019420233,משרד התרבות והספורט,א3,אורפיאוס בע״מ,512019415,2016,261535.0,113335.0
פעולות תרבות ערבית,0019420233,משרד התרבות והספורט,א3,פוליפוני לחינוך בע״מ (חל״צ),514712454,2016,685994.0,448402.0
פעולות תרבות ערבית,0019420233,משרד התרבות והספורט,א3,"המרכז הקהילתי בתמרה ע""ש שיך זכי דיאב (ע""ר)",580010494,2016,157834.0,157834.0
פעולות תרבות ערבית,0019420233,משרד התרבות והספורט,א3,"מועצת העדה האורטודוקסית נצרת (ע""ר)",580030401,2016,162984.0,111258.0
פעולות תרבות ערבית,0019420233,משרד התרבות והספורט,א3,"בית הגפן המרכזי הערבי יהודי לתרבות חברה נוער וספורט (ע""ר)",580037745,2016,308212.0,174167.0
פעולות תרבות ערבית,0019420233,משרד התרבות והספורט,א3,"משגב הגליל עמותה לקידום ההתישבות בגליל (ע""ר)",580051068,2016,70000.0,70000.0
פעולות תרבות ערבית,0019420233,משרד התרבות והספורט,א3,"המכון היהודי - ערבי שליד ההסתדרות (ע""ר)",580072080,2016,96117.0,96117.0
פעולות תרבות ערבית,0019420233,משרד התרבות והספורט,א3,"""בית אל שביבה"" מרכז קהילתי באקה אל גרבייה (ע""ר)",580089100,2016,77588.0,77588.0
פעולות תרבות ערבית,0019420233,משרד התרבות והספורט,א3,"סלמה להקה לריקוד (ע""ר)",580147296,2016,388169.0,223885.0
פעולות תרבות ערבית,0019420233,משרד התרבות והספורט,א3,"בית האומנות לחינוך ולתרבות - תרשיחא (ע""ר)",580157550,2016,366562.0,224114.0
פעולות תרבות ערבית,0019420233,משרד התרבות והספורט,א3,"ג'בינה - עמותה לקידום התיאטרון הערבי התרבותי העצמאי (ע""ר)",580160257,2016,316232.0,132180.0
פעולות תרבות ערבית,0019420233,משרד התרבות והספורט,א3,"האגודה הנצרתית לאמנות (ע""ר)",580183523,2016,499374.0,319374.0
פעולות תרבות ערבית,0019420233,משרד התרבות והספורט,א3,"מואססת אלענאיה אלאהליה (ע""ר)",580194561,2016,52704.0,52704.0
פעולות תרבות ערבית,0019420233,משרד התרבות והספורט,א3,"מרכז למחקר כפרי (ע""ר)",580215390,2016,119366.0,119366.0
פעולות תרבות ערבית,0019420233,משרד התרבות והספורט,א3,"נוה הבדואים (ע""ר)",580227973,2016,474392.0,474392.0
פעולות תרבות ערבית,0019420233,משרד התרבות והספורט,א3,"מתנ""ס דבוריה (ע""ר)",580230514,2016,189220.0,189220.0
פעולות תרבות ערבית,0019420233,משרד התרבות והספורט,א3,"תיאטרון למען השלום  (ע""ר)",580232239,2016,745969.0,443713.0
פעולות תרבות ערבית,0019420233,משרד התרבות והספורט,א3,"עמותת אלזיתון (ע""ר)",580233815,2016,596828.0,353922.0
פעולות תרבות ערבית,0019420233,משרד התרבות והספורט,א3,"מרכז קהילתי - מתנ""ס מג'ד אלכרום (ע""ר)",580240216,2016,123171.0,123171.0
פעולות תרבות ערבית,0019420233,משרד התרבות והספורט,א3,"מתנ""ס - מרכז קהילתי קלנסווה (ע""ר)",580243392,2016,195260.0,195260.0
פעולות תרבות ערבית,0019420233,משרד התרבות והספורט,א3,"עמותת ""אלכרמל"" למוסיקה (ע""ר)",580253540,2016,206532.0,106532.0
פעולות תרבות ערבית,0019420233,משרד התרבות והספורט,א3,"אבדאע - עמותה לקידום האמנויות במגזר הערבי (ע""ר)",580257327,2016,291640.0,151640.0
פעולות תרבות ערבית,0019420233,משרד התרבות והספורט,א3,"עמותת אלפאראבי המוסיקלית כפר קנא  (ע""ר)",580258044,2016,500000.0,216108.0
פעולות תרבות ערבית,0019420233,משרד התרבות והספורט,א3,"נאדי אלמחבה - אעבלין (ע""ר)",580276822,2016,60000.0,60000.0
פעולות תרבות ערבית,0019420233,משרד התרבות והספורט,א3,"ג'מעיית עוד אלנד (ע""ר)",580277168,2016,199407.0,126103.0
פעולות תרבות ערבית,0019420233,משרד התרבות והספורט,א3,"מתנ""ס מרכז קהילתי מטה אשר (ע""ר)",580280550,2016,64985.0,64985.0
פעולות תרבות ערבית,0019420233,משרד התרבות והספורט,א3,"אלאופק ללתקאפה ולפנון (ע""ר)",580282218,2016,643613.0,517564.0
פעולות תרבות ערבית,0019420233,משרד התרבות והספורט,א3,"מתנ""ס מרכז קהילתי תל-שבע (ע""ר)",580286607,2016,198800.0,198800.0
פעולות תרבות ערבית,0019420233,משרד התרבות והספורט,א3,"אלכרואן (ע""ר)",580296952,2016,362385.0,203453.0
פעולות תרבות ערבית,0019420233,משרד התרבות והספורט,א3,"תיאטרון ""אלסראיא"" הערבי - יפו (ע""ר)",580308963,2016,264193.0,81885.0
